,filepath,label,ProductType_AdultMilk,ProductType_BabyMilkPowder,ProductType_Babyfood,ProductType_BeehoonVermicelliMeesua,ProductType_BiscuitsCrackersCookies,ProductType_Book,ProductType_BreakfastCerealsCornflakes,ProductType_CannedPacketCreamersSweet,ProductType_CerealBeveragePowder,ProductType_ChilliSauce,ProductType_Coffee,ProductType_CornChip,ProductType_FlavoredMilk,ProductType_Flour,ProductType_FruitJuice,ProductType_HoneyOtherSpreads,ProductType_InstantMeals,ProductType_InstantNoodles,ProductType_Kaya,ProductType_MaternalMilkPowder,ProductType_MiloPowder,ProductType_NutellaChocolate,ProductType_Nuts,ProductType_Oil,ProductType_OtherBakingNeeds,ProductType_OtherDriedFood,ProductType_OtherNoodles,ProductType_OtherSauceDressingSoupbasePaste,ProductType_Pasta,ProductType_Peanutbutter,ProductType_PotatoSticks,ProductType_PotatochipsKeropok,ProductType_RiceBrownOthers,ProductType_RolledOatsInstantOatmeal,ProductType_Salt,ProductType_Sardines,ProductType_SoftDrinks,ProductType_Sugar,ProductType_SweetsChocolatesOthers,ProductType_TeaPowderLeaves,ProductType_WetWiper,Weight_1-99g,Weight_100-199g,Weight_1000-1999g,Weight_200-299g,Weight_300-399g,Weight_3000-3999g,Weight_400-499g,Weight_500-599g,Weight_600-699g,Weight_700-799g,Weight_800-899g,Weight_900-999g,HalalStatus_Halal,HalalStatus_NonHalal,HealthStatus_Healthy,HealthStatus_NonHealthy,img_type
80,IMG_5618_jpeg.rf.fcb9a5b4080cb1896993784bcd7c4ca7.jpg,InstantNoodles_400-499g_Halal_NonHealthy,-1.8577869,-2.4942665,-2.8039265,-1.0253276,0.37107426,-2.8945217,-0.048148826,-0.70512635,-4.157073,-2.8776858,-2.6179714,-5.568219,-3.5253742,-4.4725714,-4.362716,-2.5585847,-0.10524379,9.802982,-1.0064504,-3.0075748,-2.849058,-4.1501236,-2.9868484,-1.5788596,-1.8584563,-5.045492,-0.9494751,-3.4520557,-1.0172114,-1.7075559,-3.260878,-2.522735,-2.5329392,-1.8192672,-3.8489285,-2.8553967,-5.66914,-2.886775,-2.940005,-2.381259,-3.4834576,-0.8781942,-0.62303877,-1.9362491,-1.0194354,-1.7895243,-5.527524,8.434879,-2.5539114,-1.8115603,-3.781447,-2.4083517,-1.8274329,3.6154854,-4.0956025,-3.928862,3.8068326,existing
81,20231222_0171.jpg,OtherDriedFood_100-199g_NonHalal_NonHealthy,-2.3166552,-3.3609505,-2.0393658,-1.1350735,-0.32686695,-2.702794,-4.3089814,-4.4045157,-3.5129292,-2.760153,-1.5758823,-2.2661557,-2.2326868,-1.6276402,-0.8877087,-2.6169224,-1.7393833,-1.8555402,-2.5166903,-2.5786128,-2.6202354,-2.9686117,-1.2479877,-2.7065248,-2.1238902,7.6503463,-1.5967228,-1.5158952,-0.25451848,-3.135372,-3.1469245,-2.3190331,-1.9940552,-2.79324,-0.70978093,-2.541079,-2.5791233,-1.6890498,0.43679518,-1.7956114,-0.83564955,-1.3027688,6.837406,-1.5725226,-0.982167,-2.2916565,-2.4453144,-2.0460773,0.18951046,-2.4159849,-0.99210876,-2.4830446,-2.972581,-3.5420349,3.2597682,-4.0524144,3.3356361,existing
82,IMG_2177_JPG.rf.2b66c91a349891d4ce512327eb6d0b26.jpg,BeehoonVermicelliMeesua_1-99g_Halal_NonHealthy,-0.84000903,-1.7585834,0.95664185,7.304438,-0.23650774,-5.144072,-2.9884312,-3.1054912,-3.2752726,-2.5881371,-2.5879025,-4.4002213,-2.8168638,-2.7774007,-3.8085275,-3.0507905,-1.9112167,-2.9027166,-2.0650444,-3.963962,-4.1106105,-4.7308326,-0.9407566,-2.1093197,-3.1526337,-4.6212325,-1.5522404,-1.7692176,-2.055841,-3.636901,-2.9798124,-0.3738344,-3.3031504,-4.2634063,-1.7908999,-4.1225295,-3.0662427,-4.4271884,-1.3781823,-1.8970846,-4.474581,4.1250863,-2.0442443,-3.5454865,2.7568371,-0.1523402,-4.1542764,-1.8756735,-1.5389417,-3.1789687,-3.168155,-1.6316469,-3.1573367,3.7421856,-4.3595843,-3.833275,3.0723362,existing
83,IMG_5557_jpeg.rf.f6057d31aa49fe5e916349a6b434b3a4.jpg,BiscuitsCrackersCookies_400-499g_Halal_NonHealthy,-2.9323432,-1.942482,-2.5790873,-0.002286417,7.460147,-4.0204163,-1.4996135,-1.6190763,-2.7287505,-3.2168417,-2.2774737,-4.469756,-3.3957212,-3.2347074,-3.6273587,-3.3822803,-1.8140423,0.5589451,-2.310855,-1.79992,-3.0246167,-3.9784334,-2.5771203,-2.687858,-0.73393416,-5.023907,-1.5306811,-3.9414368,-1.868859,-1.7688794,-2.9813724,-3.6181307,-1.4576381,-1.096702,-3.8365529,-2.053996,-4.607154,-2.4782293,-2.0684772,-2.1298304,-4.0521736,-0.23965855,-1.0832531,-2.4126055,-1.2400365,-0.85476124,-4.623118,6.8547626,-2.7204995,-1.9038956,-3.1897976,-1.9965167,-1.8649956,3.5258243,-3.4441094,-3.2658873,3.1345468,existing
84,output_frame_0255.png,RiceBrownOthers_400-499g_Halal_NonHealthy,-2.0894415,-2.3847232,-0.8561071,-2.9319105,-0.6292111,-0.65238386,-2.6255927,-1.9441222,-2.304353,-2.2619824,-3.559147,-1.1528416,-3.2271197,-4.4352,-3.389298,-1.1794724,-3.1638517,-2.385339,0.4842026,-2.6345363,-3.597613,-4.1367826,-3.2068493,-2.6438746,-2.9508278,-4.67566,-4.1138434,-3.165671,-0.5033597,-3.0396845,5.927937,-1.970752,5.486684,-0.25322068,-3.357816,-2.2023938,-3.6508954,-3.449555,-1.9256032,-2.8686001,-1.5912534,4.589108,-0.5661857,-3.1755574,-1.7410172,-2.6626053,-5.1850586,4.568281,-0.9271621,-2.3283653,-1.5155035,-3.659081,-3.0545294,3.2997742,-3.2367184,-3.534911,3.6017249,existing
85,IMG_9900_JPG.rf.8a3a21c92fc2861a722aa9039f0e051e.jpg,OtherNoodles_300-399g_NonHalal_NonHealthy,-5.3248086,-3.325763,-4.162172,-0.13271646,-0.42723823,-5.031969,-4.1896963,-4.240294,0.14077027,-2.7159228,-2.4238207,-3.4705262,-5.1256504,-2.198438,-4.715858,-4.2748003,-5.265232,-3.9309518,-5.443595,-2.2952282,-2.898656,0.03486725,-2.7014282,-1.6677996,-2.7627935,-4.5342045,7.4828196,0.14227258,0.23948978,-0.82580256,-6.1274724,-2.4588196,-4.0712814,-3.0044613,-3.9037495,-4.7705517,-3.6761382,-2.8389323,-2.6565123,-3.9570177,-5.266544,-2.676676,-4.013102,-3.1303632,0.7392257,7.4581356,-3.6481967,-2.8403623,-0.99845594,-1.3857707,-1.4964129,-2.327591,-3.5888932,-4.181798,4.173649,-3.2937555,3.0019586,existing
86,output_frame_0308.png,BiscuitsCrackersCookies_100-199g_NonHalal_NonHealthy,-3.1915584,-3.0994723,-0.6507091,-1.9208016,7.605296,-3.3290606,-4.0114045,-3.9871202,-2.625446,-2.9422112,-2.6440234,-1.7037823,-3.4993386,-3.1606479,-3.403176,-2.3908288,-1.1893855,-0.3493275,-2.335881,-1.9516975,-3.380929,-2.8121393,-0.5654386,-3.4077945,-2.4328845,-0.56762385,-1.1044971,-1.9112493,-1.1118532,-3.2221577,-2.6885853,-1.2169802,-2.3589807,-2.5055332,-3.188046,-1.1458583,-4.686981,-2.948349,-0.94783664,-1.2885035,-2.0211084,-0.36877266,6.5884066,-3.3098042,0.52649146,-1.458379,-3.8300211,-0.9215025,-1.1577883,-2.252303,-3.1787558,-2.595564,-3.5671296,-3.7631993,3.6355743,-4.297352,3.854878,existing
87,IMG_2013_jpeg.rf.93a4bfa6c8d68aa7690bbb2151757367.jpg,BiscuitsCrackersCookies_1-99g_NonHalal_NonHealthy,-2.0937781,-2.5543423,-1.1876955,-1.7785225,7.2313557,-3.202956,-4.7475505,-4.881995,-2.893457,-2.816681,-1.6720122,-0.5948866,-3.1897237,-3.9180613,-4.450894,-0.70618343,-3.9205554,-2.3463645,-3.078522,-0.3570372,-3.8712685,-2.7752304,-2.056799,-3.2055895,-3.818468,-2.3605516,-2.7430089,-0.58011204,-1.0497855,-2.3053012,-2.2427595,0.7126155,-3.5512629,-3.640803,-3.331739,-3.2417657,-5.032471,-3.1622298,-1.744106,-0.10170136,-3.163897,6.7215786,0.48463282,-3.5667841,0.8811353,-0.78194267,-4.122873,-2.5836868,-1.3124186,-2.8897395,-3.5043757,-2.5580194,-4.198625,-3.9546013,3.9208736,-4.4055324,3.681543,existing
88,IMG_6842_jpeg.rf.8a91084f75e4d21393df8bab57f6ba3d.jpg,Babyfood_1-99g_Halal_NonHealthy,-0.34736907,-1.223887,5.7594953,-1.6430961,-0.50870556,-4.0524673,-4.029032,-3.0305014,-2.1102471,-3.503283,-2.1399806,-4.647984,-1.995256,-3.782257,-3.9834552,-2.9263597,-3.0094388,-2.3365414,-1.1288673,-0.055053934,-3.817903,-4.9087434,-1.5231912,-4.0472817,-1.6723181,-4.2737365,-2.3632178,-1.3325056,-3.4287617,-3.649311,-2.3531063,0.40928802,-2.0468247,-3.4628928,-3.221914,-2.9294026,-3.8950636,-4.041534,-0.6642893,-1.1413924,-4.8491073,5.8186793,-0.72287846,-2.542915,0.3714965,-2.7478204,-5.1132097,-1.1007134,-2.0600374,-0.61274225,-2.4328918,-2.6694117,-3.3713844,2.2103941,-2.943761,-3.8415833,3.0260575,existing
89,IMG_5663-1-_jpeg.rf.f638d8be05e2b59b0a360deabea16c28.jpg,InstantNoodles_400-499g_Halal_NonHealthy,-1.8200048,-1.7230614,-3.1362152,-0.54781234,0.21405081,-2.4474463,0.093627006,-0.7669794,-3.1844535,-2.8035557,-2.8096128,-4.927793,-2.7060006,-2.3865397,-3.4938762,-2.936968,0.60938543,8.068826,-1.5216494,-2.1860635,-2.3782103,-3.4018216,-2.3278189,-1.7154841,-1.183329,-4.509151,-0.009851639,-3.370541,-0.9047853,-1.5038284,-3.236748,-2.5388153,-1.9682717,-0.76847476,-3.5855093,-2.3471193,-4.649713,-1.6165597,-2.1678386,-2.3297102,-3.275716,-2.2413752,0.01737889,-1.3074667,-1.5366185,-1.6292728,-4.3278184,6.6170454,-1.9401339,-0.859603,-2.7648299,-1.8164527,-0.4429326,3.0330582,-3.2025213,-2.7393904,2.6580834,existing
90,IMG_5371_jpeg.rf.8d4f67cb55e41798d937de35907e08a7.jpg,OtherSauceDressingSoupbasePaste_500-599g_Halal_NonHealthy,-1.6679308,-1.0688812,-1.2294177,-3.3115559,-1.3126094,-5.3600245,-4.677714,-2.0495555,-1.7695254,-2.2567225,-0.29440016,-5.2426157,-3.5397651,-3.4227283,-2.3203137,-1.6788758,-3.3791263,-4.229912,-3.171135,-1.8009765,-5.1696644,-3.258015,-3.2985463,-0.87470704,-2.620488,-4.1770225,0.69295913,6.736166,-2.6220279,-2.7886634,-3.5231743,-3.3200352,-4.086359,-2.4474108,1.0386733,-3.8272724,-3.1837823,-3.5269399,-3.0306942,-2.9609473,-4.9899573,-0.34354666,-2.2660732,-3.0260334,0.80751723,-2.514886,-5.502558,-2.8799002,5.976229,0.42730284,-1.0740894,-3.7424188,-3.590196,2.6463537,-3.6048265,-5.1950097,4.405883,existing
91,IMG_20230428_120316_jpg.rf.2d7c7470471724e61a48e232b8e1f01d.jpg,Oil_300-399g_Halal_NonHealthy,-4.065989,-1.0537744,-2.363821,-0.88877946,-1.0160823,-5.2418838,-1.4087716,-0.6571561,-0.7928234,1.8500206,-3.1125722,-5.079061,-3.8253706,-3.7244253,-4.6195793,-0.6709757,-2.2220325,-2.4229136,-1.5293308,-3.020283,-4.1592903,0.32068783,-2.074967,6.440649,-2.8341308,-4.7858405,-0.2409464,-1.7500882,-0.34288597,0.10024959,-3.8085449,-3.1957042,-3.3254452,-2.8669755,-3.1620567,-3.3188066,-4.51166,-3.966098,-5.098277,-2.5101924,-4.4066463,-3.452691,-1.6310033,-2.146497,-1.994444,7.8301697,-5.5323486,0.06458479,-0.35583463,-0.9795941,-2.2448041,-2.8329976,-2.936272,3.2574239,-3.32325,-3.6698864,3.4472244,existing
92,IMG_5467_jpeg.rf.343f57f0027b969481f04028a44c3801.jpg,BiscuitsCrackersCookies_200-299g_Halal_NonHealthy,-3.6209044,-1.4282266,-1.177111,-0.60934746,8.449091,-4.940245,-3.6298308,-2.6470473,-2.623404,-2.3374016,-0.9866209,-4.3680825,-3.7887464,-3.9304163,-2.3618155,-4.060114,-1.8917814,-0.44866484,-2.3772762,-2.4134533,-4.715096,-4.5927453,-2.1859086,-2.602173,-3.6338563,-4.414565,-0.52102005,-1.7473484,-1.3291839,-2.2531323,-3.2552078,-3.2965121,-2.6829405,-1.2808522,-3.299615,-3.2051477,-1.6885797,-3.35711,-0.66273284,-2.304329,-3.7639802,-1.7924024,-1.1267897,-3.681389,8.093004,0.014539191,-4.6383395,-0.24191214,-2.4521825,-1.8262379,-1.9355819,-1.7311102,-3.87814,3.2801912,-3.818424,-2.484641,2.1249812,existing
93,IMG_9839_JPG.rf.f442dc4f18a46a1f7b81e3aed7c42f53.jpg,OtherNoodles_500-599g_NonHalal_NonHealthy,-3.1669989,-3.65605,-4.3090405,-1.2518908,-0.23973095,-3.7227995,-3.3010023,-3.7413034,-1.7298285,-3.494604,-3.8166914,-4.1466165,-4.890102,-2.7227163,-3.0425828,-2.791063,-2.2920117,-1.1473159,-4.2600584,-3.1905007,-2.288877,-2.7340796,-2.8038313,-1.7906423,-2.407031,-3.97547,8.321081,-0.5065233,-0.6223623,-3.088951,-4.320397,-2.1162138,-3.8715875,-0.36760896,-0.05672355,-4.5540833,-4.8618026,-3.7172725,-2.0210416,-3.224158,-3.2769089,-3.1288486,-0.8153587,-2.3588078,-1.0936385,-0.5112818,-5.190455,-0.09875074,5.1064787,-0.96008176,-0.27588463,-2.4427722,-3.0471988,-2.7031498,2.5596628,-3.8455267,3.525049,existing
94,20231215_output_frame_0094.png,BiscuitsCrackersCookies_1-99g_Halal_NonHealthy,-2.4387944,-2.9985747,-2.0316553,-1.8817163,7.112021,-1.1421717,-3.6066072,-3.1191154,-3.5021093,-2.9649227,-3.6799648,0.8473772,-3.9011827,-4.346537,-3.5337775,-2.4726136,-3.6890957,-2.7116559,-3.3154345,-2.480493,-4.2781167,-4.5512614,-1.6866026,-3.192744,-3.743682,-4.3995667,-2.3937294,-2.0506113,-0.5503402,-2.9521434,-0.1387098,-1.6355138,-1.6424946,0.5562432,-3.1219366,-2.630234,-3.395629,-4.077501,-1.4731282,-2.2225413,-0.9026789,6.7362127,-0.1216789,-3.3969254,0.77356476,-1.0159467,-4.6700735,0.34489834,-1.393012,-2.5553594,-3.7623312,-2.6721468,-4.2890205,1.8686583,-2.5442467,-3.8928027,3.9084196,existing
95,WIN_20231207_11_37_03_Pro.jpg,Kaya_400-499g_Halal_NonHealthy,-3.8356495,-2.8752365,-0.8529445,-1.3785907,-0.36982334,-3.524607,-3.0873058,-0.5366024,-1.6865356,-1.8780658,-2.912406,-4.6873856,-2.2189114,-4.053385,-3.763994,-1.4833782,-2.1454122,-2.1748161,6.889208,-3.6055372,-2.5356479,-2.9568973,-1.5314986,-1.7042956,-1.7296777,-3.9914107,-2.6093638,-3.0403683,-0.98983926,-1.6735659,-1.7456859,-1.463774,1.2858801,-2.6944416,-3.8682883,-2.5451825,-2.3622856,-3.4787924,-0.17271015,-2.0983064,-3.363122,-0.18037711,-0.3313761,-2.7467613,0.33230457,-1.1138469,-4.5283303,5.9297686,-1.9596021,-2.5132434,-1.2953317,-4.1669006,-3.1211722,2.2527783,-2.9197698,-3.446366,3.0033314,existing
96,IMG_6861_jpeg.rf.50687483a94b73b9b70eb3c8459dc381.jpg,Babyfood_1-99g_Halal_NonHealthy,0.10298446,-1.362466,6.5683136,-3.0316901,-0.44747666,-4.556973,-4.6543875,-3.0985422,-2.3998942,-3.1720383,-1.2555892,-4.5524287,-2.915502,-4.415207,-4.502871,-2.0256693,-3.4492967,-3.3133867,-1.6178241,-0.4149954,-4.9945145,-5.369934,-2.402987,-4.4413548,-2.5663881,-5.4879193,-4.413893,-0.7839801,-3.4593,-3.118827,-1.8023672,0.24003573,-2.350234,-3.3797176,-3.4499161,-2.4974256,-4.50143,-3.8544407,0.14380297,-1.0479246,-5.48748,7.2191215,-0.82622904,-3.251737,0.5524965,-2.4389806,-5.6125684,-1.48642,-2.3126867,-1.289376,-3.3133605,-2.3720677,-3.9396157,3.4528334,-4.362304,-5.263803,4.55397,existing
97,output_frame_0384.png,Babyfood_200-299g_Halal_NonHealthy,-2.2482655,-1.1589093,7.3931093,-1.2518119,-0.23213577,-4.3995066,-4.005137,-1.0228308,-1.8180518,-2.516619,-0.9372022,-4.4681425,-3.0446136,-3.7641923,-3.4513981,-3.9154432,-1.837391,-1.3658592,-0.24712202,-2.0315442,-4.7858214,-4.2670016,-2.6843472,-3.1010513,-3.1263204,-3.4916906,-2.19952,-0.8910656,-1.60335,-2.916144,-2.6805766,-2.403921,-1.2442893,-2.5687768,-3.6125858,-2.7998924,-1.3674699,-3.463661,-0.2643053,-2.2291913,-3.4195678,-0.9300834,0.58699775,-3.0053926,6.8064876,-1.8980443,-4.382102,-0.69710475,-2.269199,-1.3143996,-2.7470212,-2.5077946,-3.4916809,2.7675147,-3.6874554,-3.8972347,3.4125872,existing
98,20231215_output_frame_0121.png,WetWiper_100-199g_NonHalal_NonHealthy,-3.1939802,-4.007287,-2.264903,-1.0222648,-0.19015358,-0.30528742,-3.1594222,-4.018713,-3.4255607,-2.1831856,-3.0495439,0.8288386,-3.4430273,-3.1637247,-4.182037,-2.1646397,-1.8138802,-1.6980772,-2.204069,-2.9772804,-3.1153004,-3.5734944,-2.044145,-2.6611369,-3.326878,-1.1614313,-2.2495372,-2.6672418,4.089173,-3.5976145,-0.8811857,-2.9520643,-1.4939663,-1.0436218,-1.6082547,-2.722291,-3.8781672,-2.598726,-1.4328254,-2.3502886,5.6074862,0.3691873,4.8672667,-2.5982733,-1.8635614,-2.3228397,-3.4232197,0.32645923,2.9192505,-2.9239624,-3.1704352,-3.762709,-3.461723,-2.9304569,2.8113592,-3.5273385,3.4674249,existing
99,output_frame_0167.png,Pasta_500-599g_NonHalal_NonHealthy,-3.1529267,-3.338211,-2.97121,-1.6788403,-1.4633144,-2.7909868,-3.5053678,-4.382371,-2.7999115,-3.3255165,-2.8625116,-0.59461015,-4.36339,-3.225731,-3.5111465,-1.8098867,-3.6139574,-2.9915137,-2.8726609,-2.6537178,-4.2028537,-3.6999726,-2.6123648,-2.3766403,-2.7127874,-1.8021655,-0.5300515,-1.811176,8.127975,-2.985251,-3.739011,-2.547822,-2.391156,-1.2571267,0.83532,-4.2137666,-3.318183,-2.371419,-0.8366802,-3.2544236,-0.65052646,-0.5344111,-0.83231896,-2.9933078,-0.8408616,-2.5432794,-3.205508,0.182341,8.1499815,-2.351026,-3.0410182,-4.5576177,-3.21219,-3.1248572,3.0390637,-4.070923,2.9629931,existing
100,20231215_output_frame_0014.png,Book_1-99g_NonHalal_NonHealthy,-2.5322168,-3.1732092,-3.1623344,-2.25986,-0.97941834,3.9289365,-2.6494086,-3.527795,-2.9970763,-3.599835,-3.9797301,-0.13508691,-3.0820003,-3.2806997,-4.277055,-2.909636,-3.3024907,-1.6357737,-2.403962,-2.2870104,-2.767007,-4.203138,-0.9956432,-3.5516863,-2.884582,-2.641678,-1.764051,-2.5603924,0.4502386,-2.9550672,0.41738114,0.7137662,0.46850234,0.73998964,-2.3433855,-3.2155037,-3.5298133,-1.7634335,-2.0713441,-2.5276685,-0.15315612,4.9618635,-0.3505259,-2.208898,-2.6913855,-2.1634471,-2.9023945,2.4268768,-0.09895816,-2.5363996,-2.3819344,-2.648404,-3.3833547,-1.6385943,1.7947216,-2.0046544,2.0308228,existing
101,WIN_20231207_11_21_04_Pro.jpg,Babyfood_200-299g_Halal_NonHealthy,-2.8660514,-0.98158747,5.9755745,-1.6338464,-0.41921905,-4.3518696,-4.303078,-1.3317164,-1.0018524,-2.5508287,-1.0932765,-4.520371,-2.7684407,-3.808364,-3.0664697,-4.3108926,-2.5327084,-3.0155642,-0.067939416,-1.9417303,-4.3084803,-4.0551367,-2.4075842,-3.3409436,-2.9421523,-3.9969196,-1.7135117,-0.7025269,-1.590492,-2.6682816,-2.7975817,-2.2975686,-0.7874787,-2.4370198,-3.860818,-3.0246077,-1.02014,-3.3320913,1.0686216,-2.3001714,-3.6972737,-0.9971294,-0.25254756,-3.254701,6.018722,-1.1135893,-4.266921,-0.74268323,-2.4809144,-1.5506885,-1.113763,-2.5782886,-3.3187118,2.4399817,-2.9668376,-3.2044668,2.7093177,existing
102,IMG_3540_jpeg.rf.f7ce4499c3c741bb4425c82a7f7d2d17.jpg,PotatochipsKeropok_1-99g_Halal_NonHealthy,-0.51933366,-2.5055308,0.86810535,-1.9953315,-0.7097483,-2.5416179,-3.213826,-3.869544,-2.847022,-2.9592009,-2.9139936,-3.8693955,-1.9181391,-4.4386005,-3.8094134,-2.2810965,-2.647259,-1.0501741,-0.77967304,-0.45394245,-3.468329,-4.8320575,0.35379416,-4.099652,-2.095094,-4.0624704,-2.6775959,-2.3787053,-3.5891252,-3.4725778,-1.611803,6.223052,-2.349808,-3.8082516,-2.7504766,-3.3471367,-4.536496,-4.1947727,0.5074303,0.6208914,-4.611873,8.858267,-0.27436465,-3.0024748,-2.480621,-2.2816498,-4.6848574,-0.53678423,-2.389593,-1.3308464,-2.5034425,-2.0201333,-4.044381,1.5080639,-1.963341,-3.749673,3.220235,existing
103,IMG_3383_jpeg.rf.759e309901efedec81fe1092361125c6.jpg,Nuts_100-199g_Halal_Healthy,-2.1674325,-0.9565009,-0.8235355,-0.33657524,-1.9673092,-3.2156606,-0.0367937,-4.8538947,-1.4545306,-2.6201203,-0.9488487,-5.2814794,-0.03333694,-3.3001428,-4.8885355,-2.0256162,-0.03348344,-2.2769418,-2.8564832,-3.8469875,-1.2333969,-4.434093,7.6499085,-5.004911,-2.655564,-3.417362,-2.3290203,-3.4601643,-3.7257702,-4.0888014,-4.659912,-0.95226026,-3.1740904,-1.7968464,-3.4062495,-2.449633,-2.878788,-3.9726467,-3.9090676,-0.45832908,-3.9033778,0.18559003,6.873846,-3.5581295,-3.2344663,-0.52562916,-4.4636855,-1.3995173,-2.3628237,-3.1541502,-2.0244808,-0.68453836,-2.1299803,2.6347597,-2.7662117,2.9483423,-2.96364,existing
104,20231222_0661.jpg,SoftDrinks_200-299g_Halal_Healthy,-3.3342912,-1.4505502,-1.175191,-1.107407,-1.2144545,-3.2986178,-2.8535573,-1.8503127,-0.26112455,-1.8567919,-1.0074825,-3.463087,-1.4028244,-3.618364,-0.41154885,-3.7272575,-2.5138462,-3.0420363,-0.2610931,-2.9311624,-2.398214,-2.7422543,-1.6982877,-3.3285248,-3.5829065,-1.4520295,-1.5288185,0.1410982,0.26707897,-1.7415628,-3.283834,-3.376961,-1.3330607,-0.6036908,-1.5079821,-3.4988375,6.7068486,-3.0904238,-0.5454136,-2.564983,-2.56272,-1.6471918,-1.5184247,-3.1696725,6.5100303,-0.49609777,-3.1790586,-0.64590645,-0.58293366,-2.606807,0.31367412,-2.0269392,-3.2739596,2.3065736,-2.6411297,2.4250715,-2.6972158,existing
105,IMG_5499_jpeg.rf.2e19a2e9492ebbf957d1ae6ec19d827d.jpg,BiscuitsCrackersCookies_300-399g_Halal_NonHealthy,-3.7752647,-1.8411773,-2.1599178,-1.6546698,7.0903373,-5.3317394,-2.5650268,-3.4194224,0.5806923,-1.4267998,-2.174698,-4.347073,-4.498687,-3.3568354,-2.7389352,-3.5303018,-2.578647,-2.0234144,-4.0438457,-1.3294122,-4.570866,-2.7167032,-1.9839727,-0.30024937,-2.0117347,-4.819521,-0.7816104,-3.0689676,-0.9656539,-1.0149411,-3.817487,-3.189406,-2.4536579,-1.3531233,-3.113082,-2.7059155,-3.8483837,-3.4214828,-2.1123614,-2.3051407,-4.482209,-2.0369167,-1.6708806,-3.3502555,-0.674614,7.222576,-5.077917,-0.7720527,-1.8907175,-1.1908911,-2.275389,-1.2080172,-2.7816095,3.3267756,-3.0357006,-3.5834136,3.2502868,existing
106,20231222_0753.jpg,OtherSauceDressingSoupbasePaste_200-299g_NonHalal_NonHealthy,-3.0986118,-2.414576,0.061964378,-0.51473325,0.19291039,-3.6229918,-4.8263426,-1.4401137,-2.4750311,-1.9394952,-1.4953343,-2.23328,-3.2857862,-2.692036,-2.0984125,-2.6303039,-3.348426,-2.8516996,-1.8637519,-2.7643628,-3.7012691,-0.7927987,-2.5874388,-2.4813547,-3.085474,-0.8841378,-0.83110774,6.513323,0.3518213,-1.6871028,-3.2432344,-2.3792212,-2.8124394,-3.7827408,-1.057301,-2.7140963,-0.3134614,-2.134706,-0.8472944,-3.2152119,-2.5469964,-1.3694742,-0.7438465,-3.1155517,6.5473037,-0.9711555,-2.479044,-2.5840347,1.2839531,-1.9412565,-2.059245,-2.8423336,-3.778909,-3.3367085,2.2787406,-3.7837846,3.1306295,existing
107,20231222_0320.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,-3.0225751,-2.534394,-0.6833962,0.53280985,7.160023,-3.7041254,-4.7721577,-3.0327072,-3.5994856,-2.6564028,-1.76873,-1.5433131,-4.0960965,-3.0747728,-2.7054539,-2.8857446,-2.815347,-0.7545965,-2.4891937,-1.7466929,-3.6679118,-2.65412,-2.4796224,-3.3911924,-3.1738658,-0.7490417,-0.96521515,0.013153717,-0.23530877,-2.4765408,-2.6278565,-1.8723947,-2.718368,-3.229768,-1.8054127,-2.2907066,-2.7746866,-2.238924,0.007046329,-2.0975351,-2.4967241,-0.20014761,0.8671131,-3.555028,6.831063,-1.7681756,-2.8812041,-1.6567446,-0.9241448,-2.331447,-2.9411216,-1.688343,-3.9581869,-3.9289746,3.2188904,-4.397818,3.8297675,existing
108,Crackers_800-899g_0311_Halal_2_png.rf.68cf5f4c14e6553c31ebd0fa72f60d3d.jpg,BiscuitsCrackersCookies_800-899g_Halal_NonHealthy,0.4100411,1.5206469,-1.9104079,-2.417859,6.751737,-4.425756,-3.4494913,-3.5507135,-3.3782704,-4.1509395,-2.7175636,-5.4011426,-2.4265823,-1.9000076,-1.2354265,-4.6939497,-2.0245335,-1.5329424,-4.6276927,-0.43780285,-3.7220643,-5.127201,-1.9595643,-3.741751,-2.0759432,-4.6642585,-2.0340862,-3.6662612,-3.7137017,-2.5673926,-3.7368734,-3.3630195,-3.9873023,-0.016108168,-4.4331365,-1.1472019,-4.236008,-2.0850866,-1.7544767,-1.6128542,-4.6790895,-0.31556177,-1.3317233,-0.643753,0.07989599,-1.9237142,-4.7719903,-1.8333607,-4.1999407,-0.6987866,-1.3434424,5.3759627,-1.6494995,3.2652915,-3.6118453,-3.3887954,3.2670271,existing
109,IMG_6958_jpeg.rf.b18631de9547562ffd028b6e7eeba7e3.jpg,Flour_1000-1999g_Halal_NonHealthy,0.055997618,-2.6395943,-2.1124325,-0.31104693,-1.7650374,-3.8506112,-2.8517666,-2.9526186,-2.0924885,-4.4659033,-1.1289573,-5.478738,-2.3251507,7.744296,-4.813286,-4.793432,-2.6567328,-2.8148181,-4.83032,-3.4397106,-3.7203095,-4.344418,-1.9069489,-2.112014,1.5453352,-3.7308557,-1.089412,-2.4569678,-3.440536,-2.8949547,-4.155809,-3.2615838,-3.0365298,0.13398565,-1.6693733,-4.910068,-5.5916014,0.72501254,-2.0953798,-3.328037,-5.0166397,-0.68511015,-1.4472268,7.543016,-3.8957877,-4.084463,-2.1911545,-2.4979799,-0.90263885,-1.2417544,-3.8693895,-1.6114193,1.9232023,2.5058694,-2.307867,-5.3114076,4.1858463,existing
