filepath,label,ProductType,Weight,HalalStatus,HealthStatus,new_camera,tag,group
IMG_5396_jpeg.rf.9269db2d7e3294d4e336b048642a635a.jpg,OtherSauceDressing_200-299g_Halal_NonHealthy,OtherSauceDressing,200-299g,Halal,NonHealthy,0,NA,1
IMG_5394_jpeg.rf.46d20c7e14b35f98797eacd98ea00999.jpg,OtherSauceDressing_200-299g_Halal_NonHealthy,OtherSauceDressing,200-299g,Halal,NonHealthy,0,NA,1
IMG_2122_jpeg.rf.01feabd088795bfcbb97b14d58884344.jpg,BiscuitsCrackersCookies_500-599g_NonHalal_NonHealthy,BiscuitsCrackersCookies,500-599g,NonHalal,NonHealthy,0,NA,
IMG_2119_jpeg.rf.1f5d46df297020cd39dd84f201b8ecfa.jpg,BiscuitsCrackersCookies_500-599g_NonHalal_NonHealthy,BiscuitsCrackersCookies,500-599g,NonHalal,NonHealthy,0,NA,
IMG_2128_jpeg.rf.547f4dbd9b0ed1b9cff9a89fb96cbac0.jpg,BiscuitsCrackersCookies_500-599g_NonHalal_NonHealthy,BiscuitsCrackersCookies,500-599g,NonHalal,NonHealthy,0,NA,1
IMG_2130_jpeg.rf.76bc33214beeea57343cb8ff61838bdd.jpg,BiscuitsCrackersCookies_500-599g_NonHalal_NonHealthy,BiscuitsCrackersCookies,500-599g,NonHalal,NonHealthy,0,NA,1
IMG_2124_jpeg.rf.9fe6c57475ff10e7ab51cc9193bc7a2c.jpg,BiscuitsCrackersCookies_500-599g_NonHalal_NonHealthy,BiscuitsCrackersCookies,500-599g,NonHalal,NonHealthy,0,NA,2
IMG_2126_jpeg.rf.8b10f2256630589ef37c64402cb8ce41.jpg,BiscuitsCrackersCookies_500-599g_NonHalal_NonHealthy,BiscuitsCrackersCookies,500-599g,NonHalal,NonHealthy,0,NA,2
IMG_2125_jpeg.rf.98ceaf3474e8a755edb2d0c969c93248.jpg,BiscuitsCrackersCookies_500-599g_NonHalal_NonHealthy,BiscuitsCrackersCookies,500-599g,NonHalal,NonHealthy,0,NA,2
IMG_2120_jpeg.rf.a0ec8ee4220ac0d80de3e01f497fecb1.jpg,BiscuitsCrackersCookies_500-599g_NonHalal_NonHealthy,BiscuitsCrackersCookies,500-599g,NonHalal,NonHealthy,0,NA,
IMG_2129_jpeg.rf.fb6e615f87280b9b8611b7c283824366.jpg,BiscuitsCrackersCookies_500-599g_NonHalal_NonHealthy,BiscuitsCrackersCookies,500-599g,NonHalal,NonHealthy,0,NA,2
IMG_2123_jpeg.rf.a93bd2dcfbd279d028e05fa8e0c404b1.jpg,BiscuitsCrackersCookies_500-599g_NonHalal_NonHealthy,BiscuitsCrackersCookies,500-599g,NonHalal,NonHealthy,0,NA,2
IMG_2131_jpeg.rf.be08f6d6d8a90b8f91be2b0c80d4adeb.jpg,BiscuitsCrackersCookies_500-599g_NonHalal_NonHealthy,BiscuitsCrackersCookies,500-599g,NonHalal,NonHealthy,0,NA,2
IMG_2121_jpeg.rf.6d340cbfda18384362e4838ad79ec133.jpg,BiscuitsCrackersCookies_500-599g_NonHalal_NonHealthy,BiscuitsCrackersCookies,500-599g,NonHalal,NonHealthy,0,NA,
IMG_2127_jpeg.rf.eb1be7394938377c02e248e18f096d5e.jpg,BiscuitsCrackersCookies_500-599g_NonHalal_NonHealthy,BiscuitsCrackersCookies,500-599g,NonHalal,NonHealthy,0,NA,2
Crackers_300-399g_0311_Halal_6_png.rf.3887334702b100bd737253fe1bad835a.jpg,BiscuitsCrackersCookies_300-399g_Halal_NonHealthy,BiscuitsCrackersCookies,300-399g,Halal,NonHealthy,0,NA,3
Crackers_300-399g_0311_Halal_14_png.rf.04b56b843e238a125065f40a94cc32a0.jpg,BiscuitsCrackersCookies_300-399g_Halal_NonHealthy,BiscuitsCrackersCookies,300-399g,Halal,NonHealthy,0,NA,2
Crackers_300-399g_0311_Halal_5_png.rf.1afdcd35c6ff26ba5478b94d89de33b6.jpg,BiscuitsCrackersCookies_300-399g_Halal_NonHealthy,BiscuitsCrackersCookies,300-399g,Halal,NonHealthy,0,NA,1
Crackers_300-399g_0311_Halal_2_png.rf.5c5723590dc7588801236d6e538cfc3b.jpg,BiscuitsCrackersCookies_300-399g_Halal_NonHealthy,BiscuitsCrackersCookies,300-399g,Halal,NonHealthy,0,NA,1
Crackers_300-399g_0311_Halal_3_png.rf.41c33973b6c9cb9e78767dcc56ff79e9.jpg,BiscuitsCrackersCookies_300-399g_Halal_NonHealthy,BiscuitsCrackersCookies,300-399g,Halal,NonHealthy,0,NA,1
Crackers_300-399g_0311_Halal_9_png.rf.7446053b2ef5c434452d8b9a19084e74.jpg,BiscuitsCrackersCookies_300-399g_Halal_NonHealthy,BiscuitsCrackersCookies,300-399g,Halal,NonHealthy,0,NA,3
Crackers_300-399g_0311_Halal_13_png.rf.78c3eb7c75b879beef49da847db5dac5.jpg,BiscuitsCrackersCookies_300-399g_Halal_NonHealthy,BiscuitsCrackersCookies,300-399g,Halal,NonHealthy,0,NA,2
Crackers_300-399g_0311_Halal_1_png.rf.751378719828ded1e07f0169eb085597.jpg,BiscuitsCrackersCookies_300-399g_Halal_NonHealthy,BiscuitsCrackersCookies,300-399g,Halal,NonHealthy,0,NA,1
Crackers_300-399g_0311_Halal_8_png.rf.91fca62af574558e066f1a2cfd10bd9f.jpg,BiscuitsCrackersCookies_300-399g_Halal_NonHealthy,BiscuitsCrackersCookies,300-399g,Halal,NonHealthy,0,NA,3
Crackers_300-399g_0311_Halal_11_png.rf.429753c18f304d90cfa12dc099eb122f.jpg,BiscuitsCrackersCookies_300-399g_Halal_NonHealthy,BiscuitsCrackersCookies,300-399g,Halal,NonHealthy,0,NA,2
Crackers_300-399g_0311_Halal_7_png.rf.81785bf067197d97a7af6749dbbe6bdd.jpg,BiscuitsCrackersCookies_300-399g_Halal_NonHealthy,BiscuitsCrackersCookies,300-399g,Halal,NonHealthy,0,NA,3
Crackers_300-399g_0311_Halal_12_png.rf.c4072766e84b17d5a823f5391eb0481b.jpg,BiscuitsCrackersCookies_300-399g_Halal_NonHealthy,BiscuitsCrackersCookies,300-399g,Halal,NonHealthy,0,NA,2
Crackers_300-399g_0311_Halal_10_png.rf.ce13b531c1626a937300f423092190a0.jpg,BiscuitsCrackersCookies_300-399g_Halal_NonHealthy,BiscuitsCrackersCookies,300-399g,Halal,NonHealthy,0,NA,3
Crackers_300-399g_0311_Halal_4_png.rf.afa35310e3f2472a5f8f58e4a6c80511.jpg,BiscuitsCrackersCookies_300-399g_Halal_NonHealthy,BiscuitsCrackersCookies,300-399g,Halal,NonHealthy,0,NA,1
Crackers_300-399g_0311_Halal_15_png.rf.d3b254a9fef7e4d4a8de047f54cd4448.jpg,BiscuitsCrackersCookies_300-399g_Halal_NonHealthy,BiscuitsCrackersCookies,300-399g,Halal,NonHealthy,0,NA,2
IMG_6901_jpeg.rf.0fc43a6374c2b35e75eefabc60843dc4.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6896_jpeg.rf.0eea4c34c845a755846048928fc4edcb.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6867_jpeg.rf.63faeace931cf3234afddd5e522ff621.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6904_jpeg.rf.21e7e34ea8da02ebf57871cd07d07a4b.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6877_jpeg.rf.59027d894cde402837c0fba7dcd12eb5.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6871_jpeg.rf.1940e3e4f04808d73400ab857e3b16dd.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6894_jpeg.rf.7888acaf1211e0d504ca290573053c6e.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6869_jpeg.rf.4f416cc04116736b83786b7c6979479d.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6899_jpeg.rf.42580a3d774ba9f2fcb477c9479734c6.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6884_jpeg.rf.95dc72e0047fc6a5a0f0677aecd333d7.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,1
IMG_6891_jpeg.rf.7b4d5ffea429f56508071cc7324342f2.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6879_jpeg.rf.53a5badeb84bf8d642a42e61196c6869.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6868_jpeg.rf.4b84cb71b937c05b9689755aec2b6286.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6883_jpeg.rf.3f8e6bae1fcdd543bd438a41fe70871d.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,1
IMG_6887_jpeg.rf.34ec0bf0917fa7fd0ccb126a34321a4f.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,1
IMG_6900_jpeg.rf.530c3f64e20a3233c0421cd9aaa2734d.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6885_jpeg.rf.6a4b17ded9724a8bf998f3b75c6c016a.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,1
IMG_6878_jpeg.rf.52fee51f108f65a6a9d8d0b00239eb37.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6890_jpeg.rf.222f4f117b4c9c15927d444e0b702ca6.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6893_jpeg.rf.d6fe913883f8710379f91e4edbdd3bb0.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6886_jpeg.rf.9a1d622a0453849b15185426c970cbcf.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,1
IMG_6898_jpeg.rf.76cdf862dafc291d56c849361e14b775.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6866_jpeg.rf.bb019d270d93eaadb1766eb8de26f2ea.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6889_jpeg.rf.b18e96a8b2beab49f8c8a7905a183188.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6902_jpeg.rf.c9711d851dfc84ca0fdce05bd13f7b89.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6873_jpeg.rf.3961ca2f960cf0e5d7d86f34687b47c6.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6874_jpeg.rf.75676463f98cf26d01e98f21ac416cbe.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6888_jpeg.rf.72c597e3972e0ad32623145ab76da027.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6903_jpeg.rf.c4c7c0ecba2ae80452986ae6cd4fecd3.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6875_jpeg.rf.e18a66f9c15b4ef7f92b898134c4fdab.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6895_jpeg.rf.2139da8bade523cf12c6c685dba6f079.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6881_jpeg.rf.fceb69ffdba9d7e6b5f9d06f8e1e99e1.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6876_jpeg.rf.f8ac4818c19b631fadbceb60cba96275.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6892_jpeg.rf.a24b1c4b38130c47b7c961a84c7c24ba.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6880_jpeg.rf.edf138cb329926e2ec1252c1e502b3c3.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_6870_jpeg.rf.f6015720e83e7f5f2139c6f6554c70c2.jpg,OtherBakingNeeds_400-499g_NonHalal_NonHealthy,OtherBakingNeeds,400-499g,NonHalal,NonHealthy,0,NA,
IMG_1034_JPG.rf.07d14681820c5685a8c7e88e58fdcc17.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,1
IMG_1025_JPG.rf.11a840a1ab7ac28ddf8d43d510def8eb.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1027_JPG.rf.0f4b0aec1deaeb4196aebb3864c76c72.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1047_JPG.rf.04e25bb76348dfdb7009ef94cd9ad029.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1013_JPG.rf.34aee21397ae1af5e1604f4fe90f8294.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1046_JPG.rf.3ca637d49afd72aa526010b4d16550c7.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1057_JPG.rf.130d150b202edbc17a952f8accd2f1a8.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1059_JPG.rf.1fe935fdfb0a5700a6f4463f935c32ad.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1036_JPG.rf.57e90485f3c15adbf208a427e6877a07.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,1
IMG_1026_JPG.rf.62454ab013b61f635bc8bdaf48be4a39.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1012_JPG.rf.6124851f28afc2623b616827f47bf36b.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1050_JPG.rf.8879ac89fb3e0d7f6efc8341b83f6aab.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1042_JPG.rf.64418d83676232f58ea43493c60cf2ce.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1053_JPG.rf.76702490797139e87f76ea944f6cfc6b.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1016_JPG.rf.064d191acbe8678ebf958fa9fe5b6928.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1019_JPG.rf.76aaa40cc6a3cec5ac864dea4f9f6db4.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1020_JPG.rf.5d9ecd77d6a7568021441ef6eb0767c4.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1031_JPG.rf.2384eb91e6c4e1b713715c7467d9ea9b.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1043_JPG.rf.812199a46cfeed62e16508c8cb446452.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1038_JPG.rf.48c65a56476eda047cd5d12ae375b108.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1014_JPG.rf.8faae0cfa85074833ff264d7508ea742.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1069_JPG.rf.8bef93f922a1a001b7ebd66ae0511277.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1062_JPG.rf.8b162ab13aea39a19e46fe92d41ce566.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1011_JPG.rf.66921f44af0bec46e7878791e4dbac81.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1061_JPG.rf.43292cd40068da6d20b5258f9ce7baf5.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1048_JPG.rf.d712335b9c0412e76723dad57c3b4400.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1029_JPG.rf.f0cd361cc67366d024c4a156c2e4c440.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1032_JPG.rf.69aac805821420c80b673878892eb71f.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,1
IMG_1041_JPG.rf.c3f5a993251a59771612ad6d8eaab281.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1068_JPG.rf.9b6e7c97d577cd04daccb7a170dbf33d.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1056_JPG.rf.caf2953c0b746f3c7bda8fdcbc877640.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1066_JPG.rf.bcbd1c7ea0f175d65f4fdb379548dc0f.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1044_JPG.rf.a991112b7d1444decebb305885b800cb.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1040_JPG.rf.909b874d388609546782513a6042c55b.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1045_JPG.rf.a963204641beeb419d13110a65060660.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1065_JPG.rf.e26fd22136e4a42172d2324a68f62925.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1015_JPG.rf.e4bd67c7c72b8673a22c6bcc88066459.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1067_JPG.rf.ad9b2a3f329bd2ddf1e228374738ac81.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,
IMG_1033_JPG.rf.bdc6c28673de6f709a3fb8ca24a72ac4.jpg,Pasta_200-299g_NonHalal_NonHealthy,Pasta,200-299g,NonHalal,NonHealthy,0,NA,1
Cookies_200-299g_0311_NonHalal_19_png.rf.259b8c7f2d4388b6faa7b23b22c92031.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_11_png.rf.1c30410c62e3b206df50ad213d0f451f.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_15_png.rf.7585574d00cacaba8889dd59629fb021.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_18_png.rf.956d073ab2d9f1fc8fbd5b7ecf50e57d.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_16_png.rf.7c2528b21ac6508ca38fb2b1cdf55a3e.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_25_png.rf.aaac2a7436c6c8e4dda6a67a6d83d0bc.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_20_png.rf.9ceeeb521673239500f5c9d62242fd0d.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_8_png.rf.4f3f10d852fbfc80d333fac85d5a260b.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_21_png.rf.b2b3a8a30775c953c3db20a076af960f.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_23_png.rf.bc70c0e96036b2ae97c107a00e8804a3.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_17_png.rf.c45476c6eb3dc7dcdf1e8574b022242d.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_22_png.rf.4bd83a728bc5d550739ec219fad70395.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_5_png.rf.3a63b2a3c9efdcd7d59c558c5d183762.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_4_png.rf.f8adf2b8958b6d318f5a1fd5049e7309.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_2_png.rf.bb52b43be2ff2ed62446b653dd2edc67.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_14_png.rf.f8c583fc105d572cb3eca610df12345e.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_7_png.rf.fe16bb1e4108ef359afc5a443ed3cc77.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_13_png.rf.c0e5dcb6186cf71d6507f53c23446608.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_6_png.rf.f8be5b973e8e1eb7341589a4cbe80ea6.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_10_png.rf.cd6e78458c3febff00340e6ea07d0749.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_12_png.rf.cfe7f27fb03dadfaaea5a89c6f6c424e.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_3_png.rf.f1cdefaa48a7d7fe0b1d57eeb4b0fa01.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_1_png.rf.fcc503f65ae298a788e63ac4a4596102.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_9_png.rf.ec003c4476411efc05f45a5e7ec8291d.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
Cookies_200-299g_0311_NonHalal_24_png.rf.e47a5830411d8f8b7c5d006996f6d96a.jpg,BiscuitsCrackersCookies_200-299g_NonHalal_NonHealthy,BiscuitsCrackersCookies,200-299g,NonHalal,NonHealthy,0,NA,
2023_8_11_12_10_59_359634_png.rf.50c4156c6cfd38f178c0864a90c60000.jpg,TeaPowderLeaves_1-99g_NonHalal_NonHealthy,TeaPowderLeaves,1-99g,NonHalal,NonHealthy,0,NA,1
