Filename,CorrectTotalLabel,ProductType_AdultMilk,ProductType_BabyMilkPowder,ProductType_Babyfood,ProductType_BeehoonVermicelliMeesua,ProductType_BiscuitsCrackersCookies,ProductType_Book,ProductType_BreakfastCerealsCornflakes,ProductType_CannedPacketCreamersSweet,ProductType_CerealBeveragePowder,ProductType_ChilliSauce,ProductType_Coffee,ProductType_CornChip,ProductType_FlavoredMilk,ProductType_Flour,ProductType_FruitJuice,ProductType_HoneyOtherSpreads,ProductType_InstantMeals,ProductType_InstantNoodles,ProductType_Kaya,ProductType_MaternalMilkPowder,ProductType_MiloPowder,ProductType_NutellaChocolate,ProductType_Nuts,ProductType_Oil,ProductType_OtherBakingNeeds,ProductType_OtherDriedFood,ProductType_OtherNoodles,ProductType_OtherSauceDressingSoupbasePaste,ProductType_Pasta,ProductType_Peanutbutter,ProductType_PotatoSticks,ProductType_PotatochipsKeropok,ProductType_RiceBrownOthers,ProductType_RolledOatsInstantOatmeal,ProductType_Salt,ProductType_Sardines,ProductType_SoftDrinks,ProductType_Sugar,ProductType_SweetsChocolatesOthers,ProductType_TeaPowderLeaves,ProductType_WetWiper,Weight_1-99g,Weight_100-199g,Weight_1000-1999g,Weight_200-299g,Weight_300-399g,Weight_3000-3999g,Weight_400-499g,Weight_500-599g,Weight_600-699g,Weight_700-799g,Weight_800-899g,Weight_900-999g,HalalStatus_Halal,HalalStatus_NonHalal,HealthStatus_Healthy,HealthStatus_NonHealthy
IMG_1101_JPG.rf.8f2708c8412f4c7b0a7c9bbbdd33d7eb.jpg,Pasta_400-499g_NonHalal_NonHealthy,-0.7372099,0.7188246,-2.0894723,0.8504019,-2.3316975,-3.0372224,0.0439564,-1.5417224,-4.301793,-2.9997306,0.14346498,-2.4055145,-3.7397482,-1.7121425,-5.976932,-2.0165029,3.16184,0.389099,-1.3405601,-1.7063974,-1.9408474,-1.9154036,-0.034766316,-1.3075709,0.7238503,-3.7838256,1.1843497,1.837393,7.6697836,-2.2127714,-4.5408235,-0.26469457,-3.9844346,-7.122262,-3.562913,-1.5324788,-5.62484,-4.564675,-2.1515636,-1.0333183,-1.6404712,-2.0519433,2.3085954,-4.545856,-1.3673695,-1.9451207,-4.203327,8.283872,-1.4040979,-1.122561,-5.023238,-2.2225666,-4.036043,-3.6672304,2.1659775,-3.6017938,1.5070271
WIN_20231207_11_26_50_Pro.jpg,RiceBrownOthers_700-799g_NonHalal_Healthy,-2.5738082,-0.7068265,2.4013374,-3.721169,2.4463274,-3.000204,-1.6868509,-4.1464877,1.9256341,-3.1770546,-0.08015901,-1.5785333,0.53138363,-0.27244383,-0.17627898,-3.1041796,-4.4263854,-1.8916857,-2.0385218,-1.8278809,-3.806084,-1.2662,-2.488008,-3.0763497,1.3400501,-1.7901639,-0.29109097,-1.0580606,-2.0716438,-1.0301843,-3.2476912,-2.2891555,8.946098,-1.256805,-5.1788697,-4.1270924,-2.363422,-1.1685659,3.057987,0.6512029,-0.77382517,-1.8082689,2.5713913,-2.6174245,-0.36122105,1.5501282,-4.6534986,-1.6283488,-1.041109,-0.9992796,6.061612,-3.4353364,-2.2046614,-4.378078,3.8595502,0.1518739,-3.2932014
IMG_2124_jpeg.rf.9fe6c57475ff10e7ab51cc9193bc7a2c.jpg,BiscuitsCrackersCookies_500-599g_NonHalal_NonHealthy,-1.1740469,0.49470055,-1.7419169,-2.496879,6.418004,-1.9092273,-0.95186716,-3.6493664,-0.8110689,-4.829459,-2.2757914,-4.8219156,-3.695228,-1.0652938,-2.3715737,-2.766555,1.0786,-1.0044816,-1.8041992,1.6172175,-3.9943633,-1.7261268,-2.9324036,-0.8581588,-1.1074094,-2.5426226,2.8300395,1.4312717,-2.3896356,-3.1917775,-2.9871635,0.20008147,-5.3568554,-3.6005945,-1.1961149,0.90383947,-4.7162886,-1.4630239,0.4169652,-1.0333498,-2.7497807,0.11433051,-0.8855456,-1.9158174,-2.443091,-0.84122133,-3.8393636,-1.0731918,6.8159714,1.5254688,-4.140768,-1.007971,-2.774506,-3.7654836,3.8651645,-4.5549617,2.591763
IMG_6956_jpeg.rf.f128eac198f2f9187dde60cb434d25a7.jpg,Flour_1000-1999g_Halal_NonHealthy,-0.7829661,-1.7961516,1.1593916,0.74037135,0.13361797,-3.203251,-3.448475,-3.21834,-0.89482427,-4.041893,-0.64568436,-2.2908785,-0.7788508,6.375479,-1.6525419,-2.2882743,-1.5381999,-1.2974385,-1.7030995,-1.9180453,-2.0497327,-2.8514714,-2.0213337,-2.5577984,-1.1803172,-4.278718,-0.0706979,0.8672793,-2.4021442,-0.6531681,-4.1714535,-2.4362893,-0.96062386,-0.074590206,-2.0728416,-2.9294417,-1.5174246,0.24770331,1.4488906,-0.45125237,-3.420293,0.13967349,-0.6226423,4.93289,-0.71158415,-2.301224,-1.9703109,-0.7169272,-0.92496705,-0.38785663,0.03325199,-1.7483023,-1.5628603,0.993816,-1.9146968,-3.5630057,0.53463215
Cookies_600-699g_0311_Halal_4_png.rf.57aef49d1d2537bf6f53a239d25c749c.jpg,BiscuitsCrackersCookies_600-699g_Halal_NonHealthy,-2.7097912,-1.4705038,-1.4461396,1.3023715,7.5069957,-2.324066,-2.8347425,-5.0296955,-2.042149,-3.4689474,-1.3991785,-4.288226,-4.0460534,-2.9230843,-3.8890219,-1.6820608,-0.06526033,-1.7089838,-1.7244425,-1.0168993,-3.0017443,-1.923656,0.4535824,-2.2311158,-2.7080002,-2.8209834,0.07394537,-0.84686655,-1.2410516,-1.6232708,-2.0718086,-1.2541164,-3.4483485,-2.546677,-4.1178074,4.1749544,-3.6870184,-1.6800716,-0.45695436,-2.5857987,-2.1948538,0.34452313,1.3152092,-2.578166,-1.160683,1.3025777,-4.184525,2.5341225,-0.84871,2.9723835,-2.9768813,-0.60711026,-4.518822,0.6601418,-0.57835346,-6.414126,4.1663647
IMG_1080_JPG.rf.5a40d5fb3d6e882a881bcc04bcf049ed.jpg,Pasta_300-399g_NonHalal_NonHealthy,-2.0505629,0.79711413,-1.2852681,1.712463,-0.55936813,-1.5858272,-3.3659327,-4.5782366,-1.3369238,-2.03327,-0.6067015,-5.3014364,-0.8030243,-2.5186083,-2.925271,-1.8800366,-0.5883094,-0.054396152,-3.4110713,-0.36737585,-1.3981147,-2.8600986,-1.3860357,-0.41283244,0.029084377,-4.133456,1.9123769,-0.42842814,8.029441,-3.2628136,-2.3576097,0.99939644,-4.6750665,-2.5122733,0.32913166,-2.7950587,-3.1181746,-3.3764198,-2.707305,-1.689298,-2.0801349,-0.71510154,-1.5871365,-3.2928858,0.26353064,6.558902,-4.362261,-1.0412438,-0.93860203,-1.6839833,-0.32986206,1.5183475,-4.3886003,-1.4024264,2.6471846,-5.435715,3.4486132
IMG_1074_JPG.rf.0671e32cbbe5d6e9e947f361c9c52559.jpg,Pasta_300-399g_Halal_NonHealthy,0.45482397,0.6889956,0.9459567,-0.18607204,-0.70631975,0.006199062,-2.667347,-3.4352913,-1.309792,-2.0790014,0.27233553,-3.4505582,-1.4819968,-4.0590944,-5.610086,-1.3952056,-1.7520561,1.2695088,-2.5150585,-1.687324,-2.2865696,-4.104308,1.0354286,-1.6126728,-1.0110657,-4.565898,0.15616307,-1.2099721,6.888253,-2.3660362,-2.6566305,1.2010057,-2.5575204,-2.2904296,-0.68678784,-1.790544,-2.2488785,-1.8238366,-1.1460801,-2.2064924,-3.922943,0.1252026,-0.21265295,-2.5055923,0.13355511,8.343613,-3.8324704,-0.2941873,-3.4985883,-3.6812127,-2.6263905,-0.6178864,-3.5487823,3.2593372,-3.1569905,-3.1738288,1.4702753
IMG_2275_JPG.rf.906876ee1ff11c8cb72e17a84927bee7.jpg,BeehoonVermicelliMeesua_300-399g_NonHalal_Healthy,-1.04293,0.4434076,-2.2388887,7.1278696,-0.45987394,-1.3497839,-1.4013457,-3.6728208,0.8850842,-1.5319911,1.1749641,-2.8693328,-0.8348868,-1.4313133,-2.200476,-2.702551,-1.1557405,-1.3802148,-1.7898548,-0.47180367,-1.2018044,-2.155416,0.81697327,-0.339289,-0.973623,-0.9334568,1.2336848,0.12924433,0.82587236,-3.5481262,-2.5985525,-1.5952902,-1.0174364,-1.5076659,-3.5989428,-1.8987497,-2.1403985,-0.5847665,-0.67669886,-1.6267955,-0.86684525,-1.0104527,0.25916553,-0.600582,0.93627787,5.069703,-4.712941,-0.3497535,-1.1989629,-0.7273219,-0.14088911,-1.0528055,-3.68997,-2.3778234,2.544726,0.7815332,-2.0668273
2023_8_11_11_57_3_747457_png.rf.0304ac7da7feee6c72656485cdb01e60.jpg,Peanutbutter_400-499g_NonHalal_NonHealthy,0.86731267,0.10746134,0.43604147,-3.0489354,-1.2743784,-1.5861161,-3.3156376,-1.6941142,-2.3953953,-1.959909,-1.2595997,-3.0314305,-2.360458,-2.4909167,-3.6037998,1.092472,-3.347124,-1.7037439,-0.31183058,-1.8856051,-3.7373025,-2.6080632,-1.6312791,-1.6438394,-0.20231834,-0.9178736,-1.9397695,0.20662701,-0.5118266,7.8412147,-4.0857787,-3.010673,-1.6213579,-2.7953782,-3.397596,-0.16271394,-2.7442036,-0.1339955,-0.64959455,-1.245435,-3.8066654,-1.3296063,-0.8989397,-1.684751,0.121536106,-0.36949778,-2.3646863,6.1974754,-2.1450522,-1.953949,-1.9205499,-1.318614,-2.5038433,-1.7562147,0.8803918,-4.310242,0.990965
IMG_0395_jpeg.rf.6d2450f1d2d46a785e8af3d92ffafa2e.jpg,Babyfood_100-199g_NonHalal_NonHealthy,1.6574664,0.75736135,8.97005,-2.5535345,-1.3619616,-3.675621,-4.2936077,-4.4448013,-3.8260007,-3.1717849,-0.21038243,-2.0781183,-4.7359986,2.6912386,-1.2141654,-3.1496377,-3.020415,-0.67855394,-1.6828756,-0.24417779,-5.38301,-2.6861935,-3.8807828,-3.4155219,0.48870254,-1.1281283,2.9487967,4.740988,-0.8671346,0.16311193,-5.5737953,-1.8383254,-2.0698638,-3.5602531,-3.3311749,-0.53841615,-3.8877828,-1.8169639,-0.66528296,-2.8292966,-4.303961,0.40250188,5.3960257,-1.8881297,1.1252812,-1.8049623,-4.8657475,-0.8868531,-1.7756742,1.052839,-2.4919617,-3.795682,-0.07953054,-6.6856704,3.1658018,-7.6222935,2.6991887
20231215_output_frame_0023.png,Book_1-99g_NonHalal_NonHealthy,0.81551397,-1.3848715,-1.062125,-0.9200548,-0.5783721,5.7994113,-2.6801515,-3.6136365,-1.936599,-1.6460755,-2.0532932,-1.1899326,-3.6784554,-2.7431881,-5.0844364,-2.0652947,-3.555286,-2.8497608,-2.4455676,-1.0831019,-3.4339979,-3.5011315,-1.5683658,-1.6657507,-0.46619958,-2.5848534,-1.7893519,-3.265668,1.0135367,-1.5043128,-0.5712623,0.271289,-1.3926252,-0.060278222,-2.9193878,-3.0783262,-3.4869452,-0.8982462,-0.35448307,-1.9376698,-0.143127,7.0676937,-0.21217117,-1.8986119,-1.2912486,-1.1193371,-3.8476124,2.2195413,0.25393903,-1.4467456,-3.61982,-2.1125486,-3.1136441,-3.1745183,0.36889693,-3.9171333,2.9961228
IMG_6489_jpeg.rf.fb920aeeae9945b397cea305a1d19414.jpg,HoneyOtherSpreads_1-99g_NonHalal_NonHealthy,0.066741586,0.059921622,-2.0651495,-0.4982429,0.22094935,-0.8511437,-1.9191008,-2.018087,-3.13033,-2.438048,0.203695,-1.94437,-0.8169043,-3.1931214,-3.3564143,6.2159414,-1.4171139,0.5749832,-2.076312,-0.37825507,-3.0841856,-0.97115123,-2.8317008,-2.4217556,-1.4083096,-2.5752068,-2.9640703,1.1402137,-0.11021274,-0.48307982,-0.78406394,-0.80840737,-1.5581871,-2.2829943,-1.641473,-1.3852568,-3.1805634,-1.5795476,-0.22400063,0.454571,-2.2150278,6.458438,1.46051,-1.9335638,-1.4229866,0.6943741,-3.4644294,0.19172382,0.14401054,-2.0513566,-2.6300466,0.55633616,-2.2945004,-2.9535873,2.66305,-4.139891,2.0171726
2023_10_25_11_28_45_647892.jpg,AdultMilk_500-599g_Halal_NonHealthy,5.918829,1.9658418,0.41909224,-2.08493,-0.85431767,-1.2914134,-3.4131608,-4.630628,-0.72479033,-4.083599,-1.3931034,-3.512095,-1.3471456,-1.4225006,-3.7597404,-2.1121838,-0.283842,-2.977569,-1.513796,0.23356915,-2.1486542,-3.9752398,-2.5773675,-0.5091523,-1.9444383,-2.3512263,1.1546941,-1.7828376,-1.1460395,-2.5149465,-2.7177043,-0.953088,-2.4135754,-0.12527238,1.8030968,-0.5704844,-2.1423078,-2.3595972,-1.4055426,-0.7074145,-1.6173108,0.931353,0.2434746,-0.003998399,-0.7727619,-3.7499769,-3.8210378,-1.9067736,4.3249254,1.0726528,-0.45204657,1.4959183,-3.2465396,0.94097495,-1.5541946,-1.1558523,0.037463177
IMG_5368_jpeg.rf.60f4cde65dd30878eaec2e8d3c514279.jpg,OtherSauceDressingSoupbasePaste_500-599g_Halal_NonHealthy,-0.43744314,1.7640958,-0.77276677,-3.5432334,-0.28341448,-5.6374793,-2.7815237,-4.1926503,0.36339313,-4.388353,-0.81937635,-5.066928,-1.9794724,-2.737398,-2.6424732,-1.7642272,-1.5766995,-1.5090742,-2.4817944,-1.0362582,-2.9797702,0.5019373,-2.2464838,-2.844571,-0.4398513,-2.2340617,2.6871462,5.3830843,-3.2892663,-3.5717845,-2.903545,-4.2330546,-5.1617765,-1.56441,-2.9830852,-1.0155833,-5.4540634,-2.3241286,-0.879037,-3.4880207,-3.8530905,-2.031475,0.6493726,-2.3754506,1.4708587,-0.8676945,-4.674889,-3.299346,5.4152327,0.0036053658,-1.5352068,-0.38955182,-0.37975052,3.1331918,-0.7148664,-4.2116766,0.9630802
IMG_0908_jpeg.rf.731ca6963977fe0a8a47ec1c2ca0cbc0.jpg,OtherNoodles_600-699g_NonHalal_NonHealthy,0.83965164,0.3176154,-0.21043748,-0.56596434,-1.4994886,-1.7381349,-1.7676947,-4.387648,-3.2065878,-2.3723783,-0.8009014,-1.4087412,-3.3957686,-0.7460041,-3.9925852,-1.4019578,-0.30499756,0.48335278,-4.0234904,0.61126494,-4.4812975,-3.073078,-1.6207236,0.12869845,3.8845692,-3.7068114,8.62702,-0.8286781,1.9049218,-3.1696427,-1.4444363,0.11872816,-3.0975316,-3.3190136,-2.0122628,-2.4877772,-5.18764,-3.1255784,-0.74808896,-1.36441,-2.112203,-1.2932787,1.4474337,0.6564619,-2.1002374,-1.3736353,-3.9143429,0.15290344,-1.043493,7.247117,-3.1015744,-3.357237,-2.7057629,-4.937903,2.8983448,-6.146459,3.3758712
IMG_5412_jpeg.rf.2e7042ac828c9df63f4added041215fe.jpg,OtherSauceDressingSoupbasePaste_1-99g_NonHalal_NonHealthy,-0.15351781,-1.0950285,-1.4799004,2.1943374,-1.1759071,-3.8371048,-2.9188054,-1.9944808,0.6546581,-1.4891243,-0.26148003,-3.6992502,-1.5767224,-1.3525914,-4.333874,-1.1389257,-1.9149263,-0.90412664,0.2646597,0.41657722,-2.397409,-0.6450499,1.2187011,-1.7954478,-1.2863711,-1.1408626,2.629581,7.0212793,-2.307745,-2.0060918,-3.4553123,-1.5989717,-2.7805393,-2.517476,-3.2903621,-1.5804131,-2.477696,-2.0712826,1.0460757,-2.3148978,-4.3994403,2.5245013,0.52398264,-1.8508581,1.2542591,2.3230557,-4.215577,-1.2782323,-0.7322643,-1.376387,-1.5148702,-2.9161382,-2.6497412,-2.471508,2.4285185,-3.3126907,1.4616828
IMG_9772_JPG.rf.4c983c922f372c8b489395bc9318261b.jpg,RolledOatsInstantOatmeal_1000-1999g_Halal_NonHealthy,-4.1655436,-0.2852046,-2.7911358,-3.9379678,1.8953129,-2.52428,-0.8715812,-3.1297696,0.07076838,-3.9202404,1.2481043,-3.6656427,-1.8448503,0.33495796,-1.8031183,-0.16295362,-1.2345598,-1.558471,-3.8775306,-2.1692188,-3.5001078,-3.7225423,-1.9669008,-1.1212368,1.2303818,-3.2356873,-0.13631636,-0.88951075,-0.92457676,-2.416131,-4.359947,-3.5028381,-3.6173623,7.1328287,-2.5454805,-4.131509,-1.6846279,0.35260552,-1.2213306,-2.7833433,-3.2862763,-3.0708323,-2.3004515,6.7213078,-0.17906642,-1.2146437,-0.60765976,-2.3889048,-0.9369719,-1.6285079,-1.4323896,0.34070483,-0.6660137,2.688145,-2.0482996,-2.3792531,2.3255806
IMG_2348_JPG.rf.e103d08151236c6e462d973ffa322529.jpg,BeehoonVermicelliMeesua_800-899g_NonHalal_NonHealthy,-1.5437841,0.63427585,-1.6976664,5.7946157,0.32423362,-3.4855344,-1.7719613,-4.81756,-1.4294109,-4.5446444,-0.13952179,-5.451244,-1.739006,-2.8347368,-2.556655,-0.40351984,-1.6881771,-0.6530222,-1.6917925,-1.2305379,-0.6900698,-2.3272455,-2.4950902,-0.9161024,-2.8941908,-1.7144756,-1.6662917,1.0045846,0.03453523,-3.0335321,-4.031314,-1.2748164,-3.8712716,-2.6583972,-2.0773306,-2.2360218,-2.79703,-1.5830138,2.4070272,-0.8385227,-1.8322015,0.975633,-1.2612748,-2.8522878,0.2506415,0.4908769,-5.231989,1.6185789,2.6656537,-2.5066645,-2.2039232,7.1962805,-3.731485,-3.029703,4.079314,-5.3378515,2.1738749
2023_8_11_12_12_11_373773_png.rf.77bc9f4d7678b005788bb34ce532b185.jpg,HoneyOtherSpreads_500-599g_Halal_NonHealthy,-0.33451295,-1.852301,-3.3063126,-1.3207364,-0.028872535,-4.255838,-2.4829855,-0.7544034,-1.6121163,-2.6313148,-1.2143372,-3.6924725,0.75866824,-2.9074259,-4.0313573,9.293758,-1.5492226,-0.42895728,-1.8952968,-2.5273156,-3.2626972,-2.204855,-2.7240129,3.4780939,-1.5155855,-3.573811,-3.119296,0.8888284,-2.1956444,-0.5844389,-2.4231439,-4.7619095,-3.8948708,-0.34029186,-2.4079301,-4.9164104,-5.6397376,-2.3199005,-1.1544113,-0.051832676,-2.6068535,-1.330992,0.59209675,0.71383786,-3.3381498,-1.1863387,-5.0080223,1.5408516,6.7016773,-1.0650182,-4.6011276,-0.6272154,-2.727161,3.4509375,-4.9393816,-2.5492368,1.6283998
IMG_5587_jpeg.rf.4c27beb6983abc2f1d3e66a339547e97.jpg,BiscuitsCrackersCookies_400-499g_Halal_NonHealthy,-2.0472033,-2.1599674,0.28699526,1.3965429,4.9545736,-3.387681,-3.1592739,-3.1639752,-2.086959,-2.8374066,0.063306004,-2.3147612,-1.3312888,-2.6920285,-3.006883,-1.3113793,-0.6520012,0.39534843,-0.6792122,-1.430799,-0.29137567,-3.2750006,-1.7229006,-1.8971826,-2.0759296,-2.21794,-0.9425589,-0.8619075,0.41374093,-1.6151321,-2.4523075,1.0131949,-2.0530033,-3.727465,-3.526412,-0.2833971,-3.4034026,-2.1898713,0.45435318,-1.1820294,-1.2301306,0.570711,1.703332,-2.1750705,-0.31525555,-1.7717998,-3.8724766,5.948851,-2.8119888,-0.5933224,-2.5637898,0.3467872,-4.630047,0.7209078,-1.1096767,-5.0290008,1.5937058
2023_8_11_11_57_4_843454_png.rf.ae06701351643c113ffa7d092e11d30a.jpg,Peanutbutter_400-499g_NonHalal_NonHealthy,0.69728315,0.88771415,-0.20920676,-2.2710283,-1.6887414,-1.189764,-3.3042636,-1.2265732,-2.9205837,-2.686789,-2.6932034,-2.4452357,-1.3844866,-2.8727179,-4.2711515,1.1023899,-3.316934,-1.7086022,-1.1196135,-0.52480125,-3.7866359,-2.4985726,-2.1356015,-0.25519,-0.03140129,-2.404593,-0.81528807,-0.2632264,-0.947385,7.9726458,-3.2144547,-4.399595,-1.9907784,-2.7917836,-4.0284796,-1.6209195,-3.372963,-0.48920017,-0.8997288,-2.2072165,-3.8086302,-1.3907199,-2.4925144,-0.101080894,-0.12459415,-0.35922763,-2.291658,6.772069,-0.66355026,-2.4916463,-2.0969388,-0.7152673,-3.315971,-2.461908,1.2187258,-3.7651563,0.77475065
IMG_9728_JPG.rf.06448f86fe4b09df664962ac504314d5.jpg,RolledOatsInstantOatmeal_800-899g_Halal_Healthy,-0.2746289,0.7470967,-2.1084983,-0.58438236,-1.6725018,-2.5416193,-0.11373086,-2.5869966,1.0074654,-2.0940714,-1.8750623,-2.9235578,-0.53749233,1.4595568,-2.6456733,-1.1670938,-1.5979888,-0.061983645,-1.85841,-2.400149,-1.2811328,-1.785023,-0.45789808,-1.4354813,-0.48647904,-1.8902771,0.6943908,-0.44026062,-1.3907993,-4.2271514,-2.5453835,-1.9894767,-2.880867,4.949823,-1.962628,-3.2950716,-2.8951168,0.5498446,-1.410252,-2.4781117,-2.810685,-2.0139737,-1.9164562,1.0902659,-0.67509896,-1.4488548,-1.5847311,-0.60205203,0.14925462,-1.9415371,-1.1350743,4.0391965,0.22270015,2.4427855,-1.1957933,1.4636774,-1.3434713
IMG_6539_jpeg.rf.79c9fc3ceacfde9799cf15ff56623d95.jpg,HoneyOtherSpreads_400-499g_Halal_NonHealthy,-1.965702,0.5180096,-2.0132523,-0.737868,-0.43484044,-5.390888,-1.4624732,-2.2104414,-1.6203636,-0.9169193,-0.6580566,-4.3078213,-2.0799704,-1.8175187,-2.2330873,8.364288,-1.6013176,1.3106825,-1.1618185,-2.4846985,-2.861304,-1.5308858,-3.0295713,0.8877207,-0.56169504,-2.3693447,-3.1094894,1.5550742,-2.1314416,-0.85885125,-1.8368521,-3.2262366,-2.3005414,-3.38061,-3.5533886,-3.0665562,-3.4738364,-2.4832563,-1.8260739,-1.935879,-2.1279855,-3.041203,-0.3222043,-1.6798018,-1.397593,-1.1417862,-4.6766205,7.498575,0.600292,-1.9879384,-2.8941073,-0.92454416,-3.532457,3.3530033,-3.0722754,-3.840723,2.2621121
IMG_20230428_123419_jpg.rf.af78fd353091bd99c9a92bf776308e91.jpg,Sugar_400-499g_Halal_NonHealthy,-1.8149545,-1.9842231,-0.566491,-2.5980384,-0.04373902,-2.8588743,-0.5322534,-2.899418,0.8469821,-3.919436,-0.36937296,-2.3624775,-2.8821685,-0.30245724,-2.829699,-1.0388708,-2.2103107,-2.3156314,-2.160766,0.88636625,-3.5033023,-2.6969054,-0.88566923,-1.1408179,-1.309299,-3.1248326,0.5909937,-1.2776527,-1.3175092,-0.6678808,-3.840722,-3.194248,-3.4421139,-0.92043424,-2.6075246,-4.42023,-3.057606,9.782162,0.84611785,-1.903294,-4.182752,-1.9910499,-1.8180115,0.64081454,-1.326587,-2.3545237,3.2176363,4.3246517,-0.06766111,-2.7003345,-3.573665,-0.12671733,-2.302549,0.6623227,-0.3508174,-4.966389,2.6042721
IMG_9686_JPG.rf.18812431e069e1830d4a937eca2c4e2c.jpg,RolledOatsInstantOatmeal_900-999g_Halal_Healthy,0.029966772,2.7100072,-2.6187737,-3.2494211,-2.2532058,-4.2402735,1.3914963,-1.2907616,-0.6654207,-2.2825422,0.3964572,-4.127082,-1.2647011,-0.85820293,-3.1638381,-0.8782315,-2.8610477,0.47385502,-1.5228636,-1.4304417,-3.4766521,-3.329411,-3.3736088,-3.6870322,0.4931847,-2.9930058,0.06149316,-1.8763267,-0.7883597,-5.2722178,-4.515126,-4.222116,-2.410772,7.642721,-5.0159283,-4.9727926,-5.421835,-2.9662566,-2.5412905,-3.1856842,-4.349616,-2.1520128,-0.715024,-1.7793759,-0.06409615,-2.6462386,-3.8697598,0.90079993,-2.9468346,-2.8430724,-0.14008121,-0.7539894,4.8240814,3.4963346,-3.705045,4.1177363,-3.6007695
Photo on 12-12-23 at 1.35 PM.jpg,RolledOatsInstantOatmeal_400-499g_Halal_Healthy,-1.3040613,-1.6236491,-2.4326556,-0.64282244,-1.6652834,-1.5885425,-1.0205429,-1.9250197,1.8754902,-1.9856348,0.36742246,-1.0104213,-1.4910371,-1.5894635,-3.1471052,-2.954461,-3.0134516,-3.8083553,-1.619387,-1.5745152,-2.581335,-4.391235,-1.0117421,-1.2208052,-3.4407778,-4.34975,-1.6924593,-2.4346411,-0.26254693,-3.5636542,-2.818884,-3.156759,1.422617,8.449561,-2.9751787,-3.997985,-2.8664625,-1.0393856,-0.120619416,-4.1435685,-3.1427398,-1.5857751,0.05454389,-1.47089,-0.69767314,-0.679922,-3.5089865,6.4207754,0.4907866,-2.045194,-1.069812,-2.9787502,-1.5680692,2.306086,-2.0647576,2.0588193,-2.8301287
IMG_5354_jpeg.rf.43c5e3648dc129bf17366806f240d2c6.jpg,CerealBeveragePowder_500-599g_Halal_Healthy,-0.2396757,-1.7871001,-0.16001037,1.6779425,-1.764168,-1.9670582,-0.005826235,-3.0516982,7.047046,-2.4843967,-2.5043216,-1.8271258,-3.6359923,-0.45489994,-3.5439696,-2.762982,-4.1061115,-4.0006223,-3.602644,-3.0880136,-3.0952644,-2.1339657,-0.8463597,-0.4170767,-1.5976036,-1.8486503,-0.69027865,-0.40746814,-1.6421772,-3.6155405,-2.268391,-4.0664153,-0.78257227,1.8712616,-2.292521,-3.0036297,-3.3761578,-1.7766478,0.5084318,-2.8295817,-3.613999,1.0666354,-1.3186599,0.13786325,-0.72224903,0.06052813,-4.9218044,0.14277,5.5299387,-1.7187049,-1.6251128,-1.1122329,-0.4251122,3.3073504,-2.4603832,2.336023,-2.9263434
2023_10_25_11_50_16_569076.jpg,BabyMilkPowder_400-499g_Halal_NonHealthy,0.10357213,8.350756,-1.7433674,0.8369039,-0.33205453,-2.788455,-1.3242755,-4.050762,-2.858509,0.19589478,-2.2581465,-2.884881,-1.7842082,-1.90204,-4.581298,-0.97246546,-1.862497,-0.6543735,-1.9109497,3.2652624,-3.2800508,-3.825447,-2.0309618,-1.3374698,-1.3032043,-5.151069,-1.8717785,-1.601758,1.9503298,-2.34073,-2.2968893,-3.9802763,-2.5235262,-2.854203,-5.454749,-3.0697608,-5.4377565,-2.750427,-2.6816392,-4.156111,-3.7959442,-2.3846433,-3.2799988,-2.5519605,0.49065262,-0.46443006,-6.0561075,7.698909,-2.8427756,0.34273565,-4.2066607,1.6162398,-3.2331138,2.906838,-2.9864688,-0.6620548,2.0960906
IMG_5420_jpeg.rf.b400fdb587325f1e0221df61ec4faadc.jpg,OtherSauceDressingSoupbasePaste_300-399g_NonHalal_NonHealthy,-2.0202878,-2.9295607,1.2494681,-0.83676475,2.885131,-2.7368336,-3.09832,-3.8533864,-3.6956444,-0.376861,0.7912337,-2.7958145,-1.1076558,-1.6876552,-4.091051,1.7473227,-1.3294287,-2.598415,0.4385932,-3.20148,-2.4143088,-2.1258607,-0.8356245,0.34118587,-1.3971763,-3.128342,-2.2945023,3.732564,-1.7986856,-0.04389894,-3.2433019,-1.4848213,-3.7337103,-2.5044827,-3.307334,-0.13475278,-3.1649027,-0.2879783,-2.0651202,-2.3439295,-2.1536834,-1.8419442,3.0852358,-1.8281505,1.7958302,4.442417,-4.7359266,1.6241883,-2.294677,-2.6213684,-1.7216003,-1.287436,-3.6995077,0.22195405,-0.5042312,-6.2289243,2.8541164
IMG_3325_jpeg.rf.ff48f299ed2cdf208f0e49a4380b3887.jpg,BeehoonVermicelliMeesua_400-499g_Halal_NonHealthy,-1.3978167,-2.445006,-1.1779324,7.2130413,0.5696105,-4.0960755,-3.1670585,-3.3588336,0.67584896,-1.7196407,0.14089772,-3.448955,-3.675944,-2.2105951,-2.5161164,-0.9677453,-1.9233265,0.4981702,-0.5043912,-1.9337571,-2.8426526,-2.5337968,-0.65842855,-2.664886,-2.9312534,-3.2364416,-1.2461052,-0.16072932,0.33608407,-2.368428,-2.54451,-2.1878064,-1.3996738,-2.3562799,-4.761898,-0.16690801,-3.1906066,-2.725195,0.40818954,-2.3785806,-2.8684788,1.8004957,1.8341855,-5.1923847,0.8278989,-0.040022016,-5.7574143,5.078369,0.7063202,-1.7980089,-1.5120349,-2.3779154,-3.8351374,1.6203624,-2.784056,-4.430386,1.6559712
